,Unnamed: 0,tweet,label
12351,12351,yeah but who is the worst  i think the little nazi is ,0
12352,12352,and people wonder why i act like a cold bitch to some people sometimes ,0
12353,12353,this woman is so seriously crazy dangerous    what the hell is wrong with california voters ,0
12354,12354,i know what happened on 85 today they tried to hit a brinks truck fucked up fuckin wit ghost he dun gave dem folks da wrong blueprint ,0
12355,12355,im like gawd damn you dirty bitch,0
12356,12356,what i find crazy is here they dont sell liquor in the grocery stores  if you want a bottle you have to go to the abc store to get it,0
12357,12357, fucking have that  you fucking shits  ,0
12358,12358,bitches are fucking ungrateful  my man can do make me chocolate milk and ill be the happiest bitch just bc he thou…,0
12359,12359,= they are so damn dumb   you evolved from sli…,0
12360,12360,slutty brunette on her knees sucking dick and fucking,0
12361,12361,sick fucking bastards  we need to bring back the death penalty for evil scum like this ,0
12362,12362,this fucked me up,0
12363,12363,all you have to do is remind hem of their goat fucking pedophiliac prophet and they s…,1
12364,12364,me  [flashlight under chin] they say a witch cursed this house 100 years ago today  [100 years ago] witch  fuck this house,0
12365,12365,let me fuck you  char   d,0
12366,12366,relationships are so fucked up nowadays,0
12367,12367,i let lisa drive my tahoe and she completely fucked up my seat,0
12368,12368,do you miss me like i miss you  fucked around and got attached to you ,0
12369,12369,click here to watch the movie  pussy lick and blowjob during interracial milf fucking with…,0
12370,12370,the fucking logic of this tweet is horrendous,0
12371,12371,you know you fucking up if george bush calling you racist,0
12372,12372,bruh in that bitch stuck looking at you taking the pic mad asf ,0
12373,12373,her  one day you gonna turn around and ima be fucking gone me ,0
12374,12374,trying to sell a tv show i wrote i wanna make it so fucking bad can we get trending   i wanna sh…,0
12375,12375,fucking kids ,0
12376,12376,my fucking heart hurt man    btc be getting stepped on   ,0
12377,12377,i wanted to follow u so bad but i was so shy,0
12378,12378,yall my girlfriend is my mother fucking person ,0
12379,12379,goes crazy getting her pussy rubbed,0
12380,12380,tell them bitches to get a stick  im done leading the blind ,0
12381,12381,i fucking died when the mta worker walked by,0
12382,12382,libs are now going to saw  is just printing a negative story to cover  m idiots,1
12383,12383,look at this fucking asshole via,0
12384,12384,just been fucked senseless,0
12385,12385,life isnt a box of chocolates  its a bowl of cereal because everyone is a fucking frosted flake,0
12386,12386,im just so fucking horny all the time         ,0
12387,12387,what is family  what is a friend  im so fucking done with everyone ,0
12388,12388,um hi hello its a national fucking holiday and no one on my tl is celebrating it,0
12389,12389,yooooo just saw a fucking barn owl sitting on a fence post as kris and i drove by  thats so fucking coooollll,0
12390,12390,please fuck off with your bullshit humanitarian argument  we ignore and appease  evil  allies every fucking day ,0
12391,12391,you idiots thinking​ that all common man are fools  we lost all our hopes in u ,0
12392,12392,lets get fucked up,0
12393,12393,its happening  a song  a video  a preorder lets fucking go,0
12394,12394,i need to go somewhere for a while  im fucked up ,0
12395,12395,if you arent feeding me  funding me or fucking me then i dont owe you an explanation for anything i do,1
12396,12396,this bitch is obsessed with russia  she puts all our cold warriors to shame  does she know its not 1957 ,0
12397,12397,god fucking dammit i hate this game and its dogawful stealtg mechanics,0
12398,12398,i want to fuck me now  write me   my nickname blogenterke1991 ,0
12399,12399,stop killing sharks and eating their fucking fins with your soup you bunch of cunts ,0
12400,12400,fucking goooooood ️️,0
12401,12401,i am so fucked up,0
12402,12402,this thread  this fucking thread ,0
12403,12403,i cant fucking carry on like this any longer,0
12404,12404,just finished watching     this show got me all kinds of fucked up  ,0
12405,12405,i fucked in the ass on their wedding night tina kay,0
12406,12406,these niggas cold asl ,1
12407,12407,gotta flex on everyone who fucked you over,0
12408,12408,did he launch 50 cruise missiles from his fucking country club,1
12409,12409,im fucking screaming,0
12410,12410,if you havent attempted suicide atleast once dont tweet you wanna die you fucking poser,0
12411,12411,thats not what sitting is thats like he just did a fucking impromptu lunge,0
12412,12412,you got me fucked up justin  let it happen again and imma fuckin bomb on you,0
12413,12413,2017 is here lets fucking go,0
12414,12414,this fucked me up ,1
12415,12415,i wont bow before any of your fucked up abrahamic based religions too vio…,0
12416,12416,losing me is a fat ass l  im a fucking gem,0
12417,12417,society is fucked up,1
12418,12418,however id need to pay 20 bucks for one year but 40 for anwhole fucking lifetime soooo im gonna check with my mom to see if i can   yeah,0
12419,12419,moms aint raise no fool  recognize who you fucking with ,0
12420,12420,fucking gold dildo girl,0
12421,12421,no gonny lie its prolly cos yer sons a fuckin moron gon by how much ae a thick cunt you are,0
12422,12422,how about we fucking hire trans boys to play trans boys,0
12423,12423,i knew it i fucking knew it i thought it was her i knew i recognised her i knew it,0
12424,12424,if she tell you  dont worry about him  you believe it  then dont worry bout when he fucking yo girl while you sleep ,0
12425,12425,do i have oral sex lesbian nuns fucking,0
12426,12426,im a magnet for bad bitches⁰you got the goin out sad bitches ,0
12427,12427,if this aint the fucking truth,0
12428,12428,how can you fuck up this badly,0
12429,12429,lets talk about a fucking fashion icon,0
12430,12430,ur the worst type of person if u do this shit,0
12431,12431,after choking me and whispering  stop fucking playing with me  in my ear,0
12432,12432,you either fucking with me all the way or you not,0
12433,12433,when bitches try to be petty with they friends thinking its making you mad ,0
12434,12434,i just found some plastic in your spinach dip i bought today and im overly pissed  i just fucking choked on it,0
12435,12435,who fucking did this im sdfghjkl,0
12436,12436,scouse sex fucking teenages,0
12437,12437,and fucked your girlfriend,1
12438,12438,the b kids were fucking anarchists,0
12439,12439,in between showing me dick pics and eye fucking strangers,0
12440,12440,its not his fucking fault not one can fucking finish,0
12441,12441,throat fucked handsomemuscular,0
12442,12442,fuck the glitchy ass atheon encounter for real  so bad that i dont even give a shit about the fucking loot anymore ,0
12443,12443,todays mood    i so never saw this pic hahah 1 week and fucking counting kill me now,0
12444,12444,ya nigga dirty like this mirror,0
12445,12445,sex slave bound and immobilized spanking and pussy ass fucking in bondage sex,0
12446,12446,come on do not be afraid come to lick my pussy,0
12447,12447,trust issues come from being fucked over ,0
12448,12448, the lesbians chronicle  cheat days ch  03  dressing up   she fucked me with her fingers instead of cock,0
12449,12449,oh my freaking god  now i understand why you said this  i still was for episode 7   holly crap  fuck justin,0
12450,12450, 2 that shit nasty to me ,0
12451,12451,ill put my fucking headphones in go into a bar club before i spend my night listening to bullshit music  its in the ve…,1
12452,12452,fucking goat girls kissing nude humping,0
12453,12453,brazilian fucking student with teacher,0
12454,12454,because its easier and i dont feel like dislocating my fucking shoulder bone you nosey ass bitch ,0
12455,12455,this what happens when you separate yo self from niggas who dont eat they food cold  you flourish   ,0
12456,12456,re fucking tweet,0
12457,12457,pigtailed schoolgirl gets ass fucked and cummed,0
12458,12458,shes fucking playing with flos belt omg,0
12459,12459,rosie is a stupid bitch anyway  not a fair comparison ,0
12460,12460,i really hate begging  if you want me to beg you can go fuck yourself,0
12461,12461,nautica thorn gets fucked und schluckt,1
12462,12462,you so fucking outta line feel like you owe me checks  owe me time,0
12463,12463,this fucked me up,0
12464,12464,the ending of with the piano makes me feel like a part of my soul was just lifted out of my fucking body …,0
12465,12465,morata fucked us too  wed have beaten barca imo,0
12466,12466,please dont text and drive if you have your fucking kids in the car,0
12467,12467,jasmine sweetie  i am so sorry a ugly ass bitch like this would even say that oh my god,1
12468,12468,if ya girl suck on your fingers when yall fucking then wife that demon,0
12469,12469, at school im just shy and awkward and i dont need some damn psychologist tryna diagnose all these underlying problems    eminem legacy,0
12470,12470,all jokes aside im going to fucking class tomorrow ,0
12471,12471,youre stupid as fuck for not realizing that you had me ,0
12472,12472,im patiently waiting for this fucking collection to drop  wya,0
12473,12473, did you take the picture yet  jesus christ hurry up and take the fucking picture  ,0
12474,12474,exxxtrasmall   ass fucked by her driving professor,0
12475,12475,this what happens when you separate yo self from niggas who dont eat they food cold  you flourish   ,0
12476,12476,u know u fucked up when a girl sends you this,0
